key,state,year,confined_population,adult_male,pct_adult_male,adult_female,pct_adult_female,juvenile_male,pct_juvenile_male,juvenile_female,pct_juvenile_female,white_population,pct_white,black_population,pct_black,hispanic_population,pct_hispanic,native_american_population,pct_native_american,asian_population,pct_asian,native_hawaiian_pacific_islander_population,pct_native_hawaiian_pacific_islander,two_or_more_race_population,pct_two_or_more_races,other_population,pct_other
North Carolina - 2012,North Carolina,2012,10231,8829,0.8629654970188643,1115,0.10898250415404163,258,0.025217476297527124,29,0.002834522529567002,3241,0.3167823282181605,6057,0.5920242400547356,694,0.06783305639722412,201,0.019646173394585086,16,0.0015638744990714496,0,0.0,5,0.000488710780959828,3,0.0002932264685758968
North Carolina - 2013,North Carolina,2013,10511,9093,0.8650937113500142,1178,0.11207306631148321,223,0.02121586908952526,27,0.0025687375130815336,3424,0.3257539720293026,5943,0.5654076681571687,554,0.052706688231376655,228,0.021691561221577393,23,0.002188183807439825,0,0.0,0,0.0,15,0.0014270763961564076
North Carolina - 2014,North Carolina,2014,10101,8606,0.851994851994852,1218,0.12058212058212059,259,0.02564102564102564,18,0.001782001782001782,3362,0.33283833283833286,6028,0.5967725967725968,429,0.04247104247104247,183,0.018117018117018116,30,0.00297000297000297,7,0.000693000693000693,6,0.000594000594000594,2,0.000198000198000198
North Carolina - 2015,North Carolina,2015,7960,6835,0.8586683417085427,888,0.11155778894472362,216,0.027135678391959798,21,0.0026381909547738692,2884,0.36231155778894475,4550,0.571608040201005,397,0.04987437185929648,41,0.005150753768844221,20,0.002512562814070352,0,0.0,0,0.0,0,0.0
North Carolina - 2016,North Carolina,2016,8609,7310,0.8491113950516901,1074,0.12475316529213613,201,0.023347659426181902,24,0.002787780229991869,3096,0.3596236496689511,4889,0.5678940643512603,526,0.06109885004065513,61,0.007085608084562667,19,0.0022069926820768963,2,0.00023231501916598908,0,0.0,0,0.0
North Carolina - 2017,North Carolina,2017,9590,8082,0.8427528675703858,1266,0.13201251303441083,225,0.02346193952033368,17,0.001772679874869656,3399,0.35443169968717414,5394,0.5624608967674661,535,0.05578727841501564,56,0.00583941605839416,19,0.001981230448383733,3,0.00031282586027111576,1,0.00010427528675703858,173,0.018039624608967676
North Carolina - 2018,North Carolina,2018,9229,7803,0.8454870516849062,1118,0.12113988514465272,205,0.022212590746559756,103,0.011160472423881244,3523,0.38173149853721966,4969,0.538411528876368,407,0.04410011918951132,57,0.00617618376855564,23,0.0024921443276628022,2,0.00021670820240546104,3,0.0003250623036081916,240,0.026004984288655327
North Dakota - 2008,North Dakota,2008,444,336,0.7567567567567568,53,0.11936936936936937,49,0.11036036036036036,6,0.013513513513513514,210,0.47297297297297297,28,0.06306306306306306,7,0.015765765765765764,198,0.44594594594594594,0,0.0,0,0.0,1,0.0022522522522522522,0,0.0
North Dakota - 2009,North Dakota,2009,415,334,0.8048192771084337,51,0.12289156626506025,22,0.05301204819277108,8,0.01927710843373494,231,0.5566265060240964,27,0.06506024096385542,13,0.03132530120481928,143,0.344578313253012,0,0.0,1,0.0024096385542168677,0,0.0,0,0.0
North Dakota - 2010,North Dakota,2010,491,403,0.8207739307535642,68,0.1384928716904277,13,0.026476578411405296,7,0.014256619144602852,223,0.45417515274949083,24,0.048879837067209775,14,0.028513238289205704,230,0.4684317718940937,0,0.0,0,0.0,0,0.0,0,0.0
North Dakota - 2011,North Dakota,2011,457,377,0.824945295404814,58,0.12691466083150985,17,0.037199124726477024,5,0.010940919037199124,214,0.4682713347921225,20,0.0437636761487965,14,0.030634573304157548,203,0.4442013129102845,0,0.0,0,0.0,5,0.010940919037199124,0,0.0
North Dakota - 2012,North Dakota,2012,518,449,0.8667953667953668,58,0.11196911196911197,8,0.015444015444015444,3,0.005791505791505791,300,0.5791505791505791,24,0.04633204633204633,31,0.059845559845559844,157,0.3030888030888031,1,0.0019305019305019305,0,0.0,5,0.009652509652509652,0,0.0
North Dakota - 2013,North Dakota,2013,541,417,0.7707948243992606,104,0.1922365988909427,14,0.025878003696857672,6,0.011090573012939002,293,0.5415896487985212,19,0.03512014787430684,25,0.04621072088724584,193,0.3567467652495379,1,0.0018484288354898336,1,0.0018484288354898336,3,0.005545286506469501,0,0.0
North Dakota - 2014,North Dakota,2014,555,451,0.8126126126126126,104,0.1873873873873874,0,0.0,0,0.0,303,0.5459459459459459,32,0.05765765765765766,22,0.03963963963963964,186,0.33513513513513515,1,0.0018018018018018018,1,0.0018018018018018018,3,0.005405405405405406,0,0.0
North Dakota - 2015,North Dakota,2015,898,744,0.8285077951002228,154,0.1714922048997773,0,0.0,0,0.0,545,0.6069042316258352,106,0.11804008908685969,26,0.028953229398663696,185,0.20601336302895323,3,0.0033407572383073497,1,0.0011135857461024498,4,0.004454342984409799,0,0.0
North Dakota - 2016,North Dakota,2016,884,762,0.8619909502262444,122,0.13800904977375567,0,0.0,0,0.0,461,0.5214932126696833,138,0.15610859728506787,79,0.08936651583710407,170,0.19230769230769232,1,0.0011312217194570137,0,0.0,0,0.0,0,0.0
North Dakota - 2017,North Dakota,2017,1068,877,0.8211610486891385,191,0.17883895131086142,0,0.0,0,0.0,544,0.5093632958801498,163,0.15262172284644196,100,0.09363295880149813,256,0.2397003745318352,2,0.0018726591760299626,0,0.0,1,0.0009363295880149813,0,0.0
North Dakota - 2018,North Dakota,2018,1011,844,0.8348170128585559,167,0.1651829871414441,0,0.0,0,0.0,512,0.506429277942631,133,0.13155291790306628,52,0.051434223541048464,281,0.27794263105835804,5,0.004945598417408506,3,0.002967359050445104,15,0.01483679525222552,0,0.0
Ohio - 2008,Ohio,2008,15226,12706,0.8344936293182714,2443,0.1604492315775647,74,0.004860107710495206,3,0.00019703139366872456,7095,0.46597924602653357,7020,0.46105346118481544,304,0.019965847891764088,6,0.0003940627873374491,20,0.0013135426244581636,0,0.0,9,0.0005910941810061736,638,0.04190200972021542
Ohio - 2009,Ohio,2009,13481,11484,0.8518655886061864,1923,0.14264520436169423,72,0.005340850085305244,2,0.00014835694681403458,5560,0.4124323121430161,4973,0.36888954825309694,325,0.024108003857280617,0,0.0,31,0.002299532675617536,0,0.0,36,0.002670425042652622,588,0.04361694236332616
Ohio - 2010,Ohio,2010,13362,11185,0.8370752881305193,1953,0.14616075437808712,48,0.003592276605298608,2,0.000149678191887442,4808,0.3598263732974106,4819,0.3606496033527915,349,0.02611884448435863,4,0.000299356383774884,13,0.000972908247268373,1,7.4839095943721e-05,24,0.001796138302649304,541,0.04048795090555306
Ohio - 2011,Ohio,2011,12664,9014,0.7117814276689829,1570,0.12397346809854706,46,0.0036323436512950094,0,0.0,5175,0.40863866077068856,4600,0.36323436512950097,238,0.018793430195830702,5,0.00039481996209728365,18,0.001421351863550221,0,0.0,8,0.0006317119393556538,484,0.03821857233101705
Ohio - 2012,Ohio,2012,12869,10668,0.828968839847696,1952,0.15168233739995338,36,0.0027974201569663532,1,7.770611547128759e-05,6081,0.47253088818089983,5707,0.44346880099463826,264,0.020514414484419922,5,0.00038853057735643794,11,0.0008547672701841635,14,0.0010878856165980264,3,0.00023311834641386278,344,0.02673090372212293
Ohio - 2013,Ohio,2013,13037,9236,0.7084451944465752,1785,0.13691800260796194,3,0.00023011429009741504,1,7.670476336580502e-05,4758,0.36496126409450025,3492,0.26785303367339114,177,0.013576743115747488,3,0.00023011429009741504,5,0.0003835238168290251,7,0.0005369333435606351,11,0.0008437523970238552,1,7.670476336580502e-05
Ohio - 2014,Ohio,2014,13446,9502,0.7066785661163171,1925,0.14316525360702068,7,0.0005206009222073479,0,0.0,5577,0.4147701918786256,4569,0.33980365908076754,182,0.013535623977391045,2,0.00014874312063067083,8,0.0005949724825226833,0,0.0,11,0.0008180871634686895,350,0.026030046110367397
Ohio - 2015,Ohio,2015,12581,10389,0.8257690167713219,2187,0.17383355854065655,5,0.0003974246880216199,0,0.0,6731,0.5350131150147047,5031,0.39988872108735396,475,0.03775534536205389,4,0.0003179397504172959,27,0.0021460933153167475,0,0.0,22,0.0017486686272951276,243,0.019314839837850727
Ohio - 2016,Ohio,2016,10945,8884,0.8116948378254911,2054,0.18766560073092736,6,0.0005481955230698949,1,9.136592051164915e-05,6844,0.6253083599817268,3755,0.3430790315212426,233,0.021288259479214252,1,9.136592051164915e-05,10,0.0009136592051164915,0,0.0,57,0.005207857469164002,0,0.0
Ohio - 2017,Ohio,2017,11643,9401,0.8074379455466804,2235,0.19196083483638238,7,0.0006012196169372155,0,0.0,6925,0.5947779781843168,4296,0.36897706776603967,321,0.027570213862406597,1,8.58885167053165e-05,19,0.0016318818174010136,0,0.0,23,0.0019754358842222794,28,0.002404878467748862
Ohio - 2018,Ohio,2018,13888,11421,0.8223646313364056,2450,0.17641129032258066,17,0.0012240783410138248,0,0.0,7305,0.5259936635944701,6024,0.4337557603686636,405,0.029161866359447005,1,7.200460829493088e-05,17,0.0012240783410138248,0,0.0,9,0.0006480414746543779,20,0.0014400921658986176
Oklahoma - 2008,Oklahoma,2008,5482,4663,0.850601970083911,764,0.13936519518423932,49,0.00893834367019336,6,0.0010944910616563297,2260,0.4122582998905509,1633,0.2978839839474644,633,0.1154688070047428,294,0.05363006202116016,13,0.0023713973002553812,0,0.0,0,0.0,36,0.006566946369937978
Oklahoma - 2009,Oklahoma,2009,5435,4645,0.8546458141674333,751,0.13817847286108556,39,0.007175712971481141,0,0.0,1496,0.2752529898804048,1003,0.18454461821527138,353,0.06494940202391904,199,0.036614535418583255,2,0.0003679852805887764,0,0.0,7,0.0012879484820607176,0,0.0
Oklahoma - 2010,Oklahoma,2010,5365,4572,0.8521901211556384,769,0.14333643988816402,24,0.004473438956197577,0,0.0,1424,0.2654240447343896,854,0.15917986952469712,241,0.04492078285181733,179,0.033364398881640264,4,0.0007455731593662628,0,0.0,2,0.0003727865796831314,58,0.010810810810810811
Oklahoma - 2011,Oklahoma,2011,5484,4645,0.8470094821298323,779,0.14204959883296864,56,0.010211524434719184,4,0.0007293946024799417,1737,0.31673960612691465,1039,0.18946024799416483,167,0.030452224653537564,188,0.034281546316557256,28,0.005105762217359592,0,0.0,7,0.001276440554339898,87,0.01586433260393873
Oklahoma - 2012,Oklahoma,2012,5766,4818,0.8355879292403746,758,0.1314602844259452,57,0.009885535900104058,4,0.000693721817551162,2901,0.5031217481789803,1749,0.30332986472424556,490,0.08498092265001735,256,0.044398196323274366,27,0.004682622268470343,12,0.002081165452653486,37,0.0064169268123482484,47,0.008151231356226153
Oklahoma - 2013,Oklahoma,2013,5919,4871,0.8229430647068762,1004,0.16962324717013008,40,0.0067578982936306806,4,0.0006757898293630681,1833,0.309680689305626,1023,0.17283324885960466,248,0.04189896942051022,184,0.031086332150701133,5,0.0008447372867038351,0,0.0,1,0.00016894745734076703,2,0.00033789491468153406
Oklahoma - 2014,Oklahoma,2014,3419,2772,0.8107633811055864,622,0.181924539338988,23,0.006727113190991518,2,0.000584966364434045,1846,0.5399239543726235,883,0.25826264989763087,246,0.07195086282538754,214,0.06259140099444283,4,0.00116993272886809,10,0.0029248318221702253,2,0.000584966364434045,130,0.03802281368821293
Oklahoma - 2015,Oklahoma,2015,6083,5021,0.825415091237876,1029,0.16915995397008055,32,0.005260562222587539,1,0.0001643925694558606,3126,0.5138911721190202,1805,0.29672858786782835,436,0.07167516028275522,432,0.07101759000493178,40,0.006575702778234424,43,0.007068880486602006,28,0.004602991944764097,73,0.012000657570277823
Oklahoma - 2016,Oklahoma,2016,5958,4899,0.8222557905337362,1019,0.17103054716347768,36,0.006042296072507553,4,0.000671366230278617,3474,0.5830815709969789,1538,0.25814031554212824,399,0.06696878147029205,427,0.07166834508224236,23,0.0038603558241020477,40,0.00671366230278617,18,0.0030211480362537764,0,0.0
Oklahoma - 2017,Oklahoma,2017,6242,4917,0.787728292214034,1270,0.20346042934956746,50,0.008010253123998718,5,0.0008010253123998718,3436,0.5504645946811919,1639,0.26257609740467797,593,0.0950016020506248,389,0.06231976930471003,22,0.003524511374559436,31,0.004966356936879205,0,0.0,83,0.013297020185837873
Oklahoma - 2018,Oklahoma,2018,3794,3017,0.7952029520295203,756,0.1992619926199262,20,0.005271481286241434,1,0.0002635740643120717,885,0.23326304691618344,435,0.11465471797575119,250,0.06589351607801792,285,0.07511860832894043,5,0.0013178703215603585,1,0.0002635740643120717,16,0.004217185028993147,175,0.046125461254612546
Oregon - 2008,Oregon,2008,3993,3458,0.8660155271725519,512,0.1282243926872026,23,0.00576008014024543,0,0.0,2754,0.6897069872276483,484,0.12121212121212122,649,0.162534435261708,50,0.01252191334835963,31,0.00776358627598297,8,0.0020035061357375405,0,0.0,0,0.0
Oregon - 2009,Oregon,2009,3899,3380,0.8668889458835599,502,0.1287509617850731,16,0.004103616311874839,1,0.00025647601949217746,2438,0.6252885355219286,431,0.11054116440112849,705,0.18081559374198514,58,0.014875609130546294,50,0.012823800974608874,7,0.0017953321364452424,0,0.0,0,0.0
Oregon - 2010,Oregon,2010,4098,3510,0.8565153733528551,577,0.1408003904343582,11,0.0026842362127867253,0,0.0,2724,0.664714494875549,475,0.11591020009760859,621,0.15153733528550511,54,0.013177159590043924,52,0.01268911664226452,10,0.002440214738897023,0,0.0,2,0.0004880429477794046
Oregon - 2011,Oregon,2011,3961,3388,0.8553395607169907,566,0.1428932087856602,7,0.0017672304973491543,0,0.0,2819,0.7116889674324666,418,0.10552890684170664,579,0.14617520828073718,57,0.014390305478414541,53,0.01338045947992931,8,0.002019691996970462,5,0.0012623074981065387,3,0.0007573844988639232
Oregon - 2012,Oregon,2012,3689,3113,0.8438601246950393,575,0.15586879913255625,1,0.0002710761724044456,0,0.0,2447,0.6633233938736786,439,0.11900243968555164,491,0.13309840065058282,42,0.011385199240986717,57,0.015451341827053402,2,0.0005421523448088912,0,0.0,1,0.0002710761724044456
Oregon - 2013,Oregon,2013,3514,2955,0.8409220261809903,555,0.15793966989186112,4,0.0011383039271485487,0,0.0,2469,0.7026180990324417,439,0.12492885600455321,488,0.13887307911212293,56,0.01593625498007968,46,0.01309049516220831,3,0.0008537279453614115,3,0.0008537279453614115,0,0.0
Oregon - 2014,Oregon,2014,3588,3029,0.8442028985507246,557,0.1552396878483835,2,0.0005574136008918618,0,0.0,2664,0.7424749163879598,443,0.12346711259754738,392,0.10925306577480491,37,0.010312151616499442,39,0.010869565217391304,3,0.0008361204013377926,0,0.0,0,0.0
Oregon - 2015,Oregon,2015,2693,2246,0.8340141106572596,447,0.16598588934274044,0,0.0,0,0.0,1889,0.7014481990345339,382,0.14184923876717415,267,0.09914593390271073,42,0.015595989602673598,38,0.014110657259561827,5,0.001856665428889714,0,0.0,0,0.0
Oregon - 2016,Oregon,2016,2600,2139,0.8226923076923077,461,0.1773076923076923,0,0.0,0,0.0,1687,0.6488461538461539,377,0.145,270,0.10384615384615385,39,0.015,47,0.018076923076923077,2,0.0007692307692307692,0,0.0,0,0.0
Oregon - 2017,Oregon,2017,2559,2134,0.8339194998046112,425,0.16608050019538884,0,0.0,0,0.0,1766,0.6901133255177804,371,0.1449785072293865,291,0.11371629542790153,34,0.013286440015631106,56,0.021883548261039467,4,0.0015631105900742479,0,0.0,0,0.0
Oregon - 2018,Oregon,2018,2599,2200,0.8464794151596768,399,0.1535205848403232,0,0.0,0,0.0,1643,0.6321662177760677,370,0.14236244709503657,305,0.11735282801077337,40,0.015390534821085032,42,0.016160061562139283,5,0.001923816852635629,146,0.05617545209696037,0,0.0
Pennsylvania - 2008,Pennsylvania,2008,33046,28798,0.871451915511711,3965,0.11998426435877262,265,0.008019124856260969,18,0.0005446952732554621,13525,0.4092779761544514,14622,0.4424741269745204,4358,0.13187677782485022,26,0.0007867820613690008,253,0.007655994674090662,5,0.0001513042425709617,11,0.0003328693336561157,170,0.0051443442474126974
Pennsylvania - 2009,Pennsylvania,2009,32983,28885,0.8757541763938999,3800,0.11521086620380196,288,0.008731770912288148,10,0.00030318649001000517,12484,0.37849801412849043,13788,0.4180335324257951,4371,0.13252281478337324,8,0.0002425491920080041,356,0.010793439044356184,0,0.0,4,0.00012127459600400206,187,0.005669587363187096
Pennsylvania - 2010,Pennsylvania,2010,31993,28163,0.880286312630888,3615,0.11299346732097647,208,0.00650142218610321,7,0.00021879786203231956,11666,0.36464226549557716,12414,0.3880223798956022,4164,0.13015347107179695,11,0.0003438252117650736,334,0.010439783702684962,2,6.251367486637702e-05,3,9.377051229956553e-05,5,0.00015628418716594254
Pennsylvania - 2011,Pennsylvania,2011,31152,26334,0.8453389830508474,3519,0.11296224961479198,148,0.004750898818695429,3,9.63020030816641e-05,12464,0.40010272213662046,12864,0.41294298921417566,3911,0.1255457113507961,17,0.0005457113507960965,407,0.013064971751412429,0,0.0,6,0.0001926040061633282,103,0.0033063687724704674
Pennsylvania - 2012,Pennsylvania,2012,32987,28791,0.8727983751174705,4049,0.12274532391548186,143,0.004335041076787826,4,0.00012125989025979931,13936,0.4224694576651408,14273,0.4326856034195289,4164,0.1262315457604511,20,0.0006062994512989966,199,0.0060326795404250155,1,3.0314972564949827e-05,9,0.00027283475308454845,209,0.006335829266074514
Pennsylvania - 2013,Pennsylvania,2013,33056,27846,0.8423886737657309,4040,0.12221684414327202,121,0.003660454985479187,5,0.00015125847047434655,13203,0.3994131171345595,13665,0.41338939980638917,4009,0.12127904162633107,9,0.00027226524685382384,158,0.004779767666989352,2,6.050338818973863e-05,67,0.002026863504356244,213,0.006443610842207163
Pennsylvania - 2014,Pennsylvania,2014,32218,27558,0.8553603575640946,4527,0.1405115153020051,125,0.003879818734868707,8,0.00024830839903159724,12241,0.3799428890682227,11772,0.36538580917499536,3503,0.10872804022596064,7,0.00021726984915264758,413,0.012818921100006207,2,6.207709975789931e-05,35,0.001086349245763238,117,0.0036315103358371095
Pennsylvania - 2015,Pennsylvania,2015,30973,26742,0.8633971523585058,4092,0.13211506796241887,134,0.004326348755367578,5,0.00016143092370774544,13180,0.425531914893617,12985,0.41923610886901497,3258,0.10518838988796694,14,0.00045200658638168726,200,0.006457236948309819,31,0.0010008717269880218,37,0.0011945888354373164,94,0.0030349013657056147
Pennsylvania - 2016,Pennsylvania,2016,29725,25644,0.8627081581160639,3951,0.1329184188393608,127,0.004272497897392767,3,0.00010092514718250631,12613,0.424322960470984,12729,0.42822539949537425,3801,0.1278721614802355,19,0.00063919259882254,134,0.004507989907485282,4,0.00013456686291000842,24,0.0008074011774600505,0,0.0
Pennsylvania - 2017,Pennsylvania,2017,30474,26067,0.8553849182910022,4278,0.14038196495373104,124,0.004069042462426987,5,0.00016407429283979785,12821,0.4207193016998097,12328,0.4045415764258056,3641,0.1194789000459408,9,0.00029533372711163615,124,0.004069042462426987,1,3.2814858567959574e-05,31,0.0010172606156067467,0,0.0
Pennsylvania - 2018,Pennsylvania,2018,27845,23740,0.8525767642305621,4015,0.14419105764050996,87,0.0031244388579637276,3,0.00010773927096426648,12602,0.45257676423056203,11274,0.4048841802837134,3390,0.12174537618962111,7,0.0002513916322499551,126,0.004525049380499192,3,0.00010773927096426648,25,0.000897827258035554,0,0.0
South Carolina - 2008,South Carolina,2008,8813,7797,0.8847157608078974,909,0.10314308408033587,102,0.01157381141495518,5,0.0005673436968115284,2792,0.3168047202995575,5420,0.6150005673436968,329,0.03733121525019857,8,0.0009077499148984454,7,0.0007942811755361397,0,0.0,0,0.0,0,0.0
South Carolina - 2009,South Carolina,2009,8500,7546,0.8877647058823529,916,0.10776470588235294,35,0.00411764705882353,3,0.00035294117647058826,2407,0.2831764705882353,4868,0.5727058823529412,461,0.05423529411764706,9,0.0010588235294117646,3,0.00035294117647058826,0,0.0,1,0.00011764705882352942,0,0.0
South Carolina - 2010,South Carolina,2010,6266,5552,0.8860517076284711,695,0.11091605489945738,18,0.0028726460261729973,1,0.00015959144589849984,1892,0.3019470156399617,3367,0.5373443983402489,295,0.04707947654005745,4,0.0006383657835939994,12,0.001915097350781998,2,0.0003191828917969997,0,0.0,7,0.0011171401212894988
South Carolina - 2011,South Carolina,2011,7742,6501,0.8397055024541462,837,0.10811159907000775,93,0.012012399896667528,6,0.0007749935417204857,2381,0.30754327047274604,4088,0.5280289330922242,298,0.03849134590545079,7,0.0009041591320072332,7,0.0009041591320072332,1,0.0001291655902867476,9,0.0011624903125807284,0,0.0
South Carolina - 2012,South Carolina,2012,8098,7081,0.8744134354161521,956,0.11805384045443319,55,0.006791800444554211,6,0.0007409236848604594,2950,0.36428747838972586,4566,0.5638429241788095,295,0.03642874783897258,12,0.0014818473697209187,9,0.001111385527290689,1,0.00012348728081007656,0,0.0,0,0.0
South Carolina - 2013,South Carolina,2013,7320,5493,0.7504098360655738,821,0.1121584699453552,45,0.006147540983606557,0,0.0,2676,0.3655737704918033,4195,0.5730874316939891,193,0.026366120218579234,6,0.000819672131147541,8,0.001092896174863388,1,0.0001366120218579235,1,0.0001366120218579235,0,0.0
South Carolina - 2014,South Carolina,2014,6884,5981,0.8688262638001162,822,0.11940732132481116,79,0.01147588611272516,2,0.0002905287623474724,2573,0.37376525276002326,3826,0.5557815223707147,227,0.03297501452643812,7,0.0010168506682161533,7,0.0010168506682161533,1,0.0001452643811737362,20,0.002905287623474724,0,0.0
South Carolina - 2015,South Carolina,2015,7547,6512,0.8628594143368226,949,0.12574532926990858,72,0.009540214654829734,14,0.001855041738439115,3233,0.42838213859811847,3887,0.5150390883794885,217,0.02875314694580628,7,0.0009275208692195575,11,0.001457532794487876,1,0.00013250298131707962,2,0.00026500596263415925,0,0.0
South Carolina - 2016,South Carolina,2016,5651,4959,0.8775437975579543,643,0.11378517076623607,48,0.008494071845691028,1,0.00017695983011856308,2272,0.40205273402937536,3019,0.5342417271279419,302,0.053441868695806055,4,0.0007078393204742523,9,0.0015926384710670677,1,0.00017695983011856308,3,0.0005308794903556893,0,0.0
South Carolina - 2017,South Carolina,2017,8194,7015,0.8561142299243348,1073,0.13094947522577496,98,0.01195997071027581,8,0.000976324139614352,3663,0.4470344154259214,4109,0.5014644862094215,243,0.02965584574078594,9,0.001098364657066146,10,0.00122040517451794,0,0.0,1,0.000122040517451794,0,0.0
South Carolina - 2018,South Carolina,2018,7168,6047,0.8436104910714286,1024,0.14285714285714285,86,0.011997767857142858,11,0.0015345982142857143,3120,0.43526785714285715,3731,0.5205078125,278,0.038783482142857144,1,0.00013950892857142856,6,0.0008370535714285714,0,0.0,0,0.0,0,0.0
South Dakota - 2008,South Dakota,2008,1053,842,0.7996201329534662,211,0.2003798670465337,0,0.0,0,0.0,495,0.4700854700854701,77,0.0731244064577398,61,0.057929724596391265,401,0.3808167141500475,11,0.010446343779677113,0,0.0,3,0.002849002849002849,0,0.0
South Dakota - 2009,South Dakota,2009,1180,994,0.8423728813559322,186,0.1576271186440678,0,0.0,0,0.0,443,0.37542372881355934,111,0.0940677966101695,96,0.08135593220338982,516,0.43728813559322033,7,0.005932203389830509,5,0.00423728813559322,0,0.0,0,0.0
South Dakota - 2010,South Dakota,2010,1321,1079,0.8168054504163512,242,0.18319454958364875,0,0.0,0,0.0,553,0.4186222558667676,68,0.05147615442846329,64,0.04844814534443603,616,0.4663133989401968,16,0.012112036336109008,2,0.001514004542013626,2,0.001514004542013626,0,0.0
South Dakota - 2011,South Dakota,2011,1233,982,0.7964314679643146,250,0.20275750202757503,1,0.0008110300081103001,0,0.0,541,0.43876723438767234,73,0.059205190592051905,61,0.0494728304947283,551,0.4468775344687753,5,0.0040551500405515,0,0.0,1,0.0008110300081103001,0,0.0
South Dakota - 2012,South Dakota,2012,1269,994,0.7832939322301025,274,0.21591804570527975,1,0.0007880220646178094,0,0.0,579,0.4562647754137116,90,0.07092198581560284,48,0.037825059101654845,540,0.425531914893617,8,0.006304176516942475,0,0.0,0,0.0,3,0.002364066193853428
South Dakota - 2013,South Dakota,2013,1355,1078,0.7955719557195572,277,0.2044280442804428,0,0.0,0,0.0,589,0.43468634686346863,92,0.06789667896678966,44,0.03247232472324723,485,0.35793357933579334,11,0.008118081180811807,0,0.0,0,0.0,1,0.0007380073800738007
South Dakota - 2014,South Dakota,2014,1298,996,0.7673343605546995,302,0.23266563944530047,0,0.0,0,0.0,472,0.36363636363636365,109,0.0839753466872111,82,0.06317411402157165,591,0.45531587057010786,6,0.004622496147919877,1,0.0007704160246533128,30,0.023112480739599383,1,0.0007704160246533128
South Dakota - 2015,South Dakota,2015,1066,831,0.7795497185741088,233,0.21857410881801126,2,0.001876172607879925,0,0.0,471,0.44183864915572235,87,0.08161350844277673,70,0.06566604127579738,430,0.40337711069418386,6,0.005628517823639775,2,0.001876172607879925,0,0.0,0,0.0
South Dakota - 2016,South Dakota,2016,1145,908,0.7930131004366813,237,0.20698689956331878,0,0.0,0,0.0,514,0.4489082969432314,94,0.08209606986899563,60,0.05240174672489083,470,0.4104803493449782,7,0.00611353711790393,0,0.0,0,0.0,0,0.0
South Dakota - 2017,South Dakota,2017,1208,965,0.7988410596026491,243,0.201158940397351,0,0.0,0,0.0,503,0.4163907284768212,111,0.09188741721854304,32,0.026490066225165563,553,0.45778145695364236,4,0.0033112582781456954,1,0.0008278145695364238,2,0.0016556291390728477,0,0.0
South Dakota - 2018,South Dakota,2018,1283,1025,0.798908807482463,258,0.20109119251753702,0,0.0,0,0.0,526,0.4099766173031956,127,0.0989867498051442,50,0.03897116134060795,568,0.4427123928293063,8,0.006235385814497272,1,0.000779423226812159,0,0.0,0,0.0
Tennessee - 2008,Tennessee,2008,19629,16758,0.8537368179734067,2744,0.13979316317693208,124,0.0063171837587243365,3,0.0001528350909368791,8192,0.41734168831830454,10484,0.5341076977940802,893,0.04549391206887768,5,0.00025472515156146517,24,0.0012226807274950328,4,0.00020378012124917214,4,0.00020378012124917214,0,0.0
Tennessee - 2009,Tennessee,2009,19821,16962,0.8557590434387771,2721,0.13727864386257,137,0.006911861157358357,1,5.045154129458655e-05,7633,0.38509661470157913,10559,0.5327178245295394,660,0.033298017254427124,4,0.0002018061651783462,31,0.001563997780132183,1,5.045154129458655e-05,2,0.0001009030825891731,5,0.00025225770647293276
Tennessee - 2010,Tennessee,2010,19127,16368,0.8557536466774717,2651,0.13859988497934855,106,0.005541904114602395,2,0.00010456422857740367,6972,0.3645109008208292,7554,0.3949390913368537,424,0.02216761645840958,5,0.00026141057144350916,19,0.0009933601714853348,0,0.0,6,0.000313692685732211,9,0.0004705390285983165
Tennessee - 2011,Tennessee,2011,18660,13538,0.7255091103965702,2533,0.1357449088960343,63,0.0033762057877813503,1,5.359056806002143e-05,7913,0.4240621650589496,9087,0.48697749196141477,702,0.03762057877813505,9,0.0004823151125401929,21,0.00112540192926045,0,0.0,1,5.359056806002143e-05,0,0.0
Tennessee - 2012,Tennessee,2012,16296,12418,0.7620274914089347,2149,0.13187285223367698,49,0.003006872852233677,1,6.136475208640157e-05,6028,0.3699067255768287,4362,0.26767304860088365,341,0.020925380461462934,2,0.00012272950417280314,10,0.0006136475208640157,44,0.002700049091801669,193,0.011843397152675503,0,0.0
Tennessee - 2013,Tennessee,2013,18882,13308,0.7047982205274865,2683,0.1420929986230272,48,0.002542103590721322,1,5.296049147336087e-05,8735,0.4626098930198072,6684,0.35398792500794407,502,0.026586166719627158,7,0.0003707234403135261,14,0.0007414468806270522,0,0.0,0,0.0,8,0.00042368393178688696
Tennessee - 2014,Tennessee,2014,17936,12255,0.6832627118644068,2791,0.15560883140053525,46,0.0025646743978590546,2,0.00011150758251561107,7835,0.43683095450490633,5885,0.32811106155218556,348,0.019402319357716323,9,0.0005017841213202498,22,0.0012265834076717217,0,0.0,2,0.00011150758251561107,0,0.0
Tennessee - 2015,Tennessee,2015,21498,17910,0.8331007535584706,3573,0.16620150711694112,15,0.0006977393245883338,0,0.0,12324,0.573262629081775,8740,0.4065494464601358,367,0.0170713554749279,7,0.0003256116848078891,27,0.0012559307842590008,3,0.00013954786491766677,1,4.651595497255559e-05,3,0.00013954786491766677
